,id,rank_pred,rank_real
2919,11665,1,1
2920,11665,2,2
2921,11665,3,4
2922,11680,0,0
2923,11680,1,1
2924,11680,2,2
2925,11680,3,3
2926,11695,0,0
2927,11695,1,1
2928,11695,2,2
2929,11695,3,3
2930,11710,0,0
2931,11710,1,1
2932,11710,2,2
2933,11710,3,4
2934,11710,4,3
2935,11725,0,0
2936,11725,1,1
2937,11725,2,2
2938,11725,3,3
2939,11725,4,4
2940,11740,0,0
2941,11740,1,1
2942,11740,2,2
2943,11740,3,3
2944,11755,0,0
2945,11755,1,1
2946,11755,2,2
2947,11770,0,0
2948,11770,1,1
2949,11770,2,2
2950,11785,0,1
2951,11785,1,0
2952,11785,2,2
2953,11785,3,3
2954,11785,4,4
2955,11800,0,0
2956,11800,1,1
2957,11800,2,2
2958,11800,3,3
2959,11815,0,0
2960,11815,1,1
2961,11815,2,2
2962,11830,0,0
2963,11830,1,1
2964,11830,2,2
2965,11830,3,3
2966,11845,0,0
2967,11845,1,1
2968,11845,2,2
2969,11845,3,3
2970,11860,0,0
2971,11860,1,1
2972,11860,2,2
2973,11860,3,3
2974,11875,0,0
2975,11875,1,1
2976,11875,2,2
2977,11875,3,3
2978,11890,0,0
2979,11890,1,2
2980,11890,2,1
2981,11890,3,4
2982,11905,0,0
2983,11905,1,2
2984,11905,2,1
2985,11905,3,3
2986,11920,0,0
2987,11920,1,1
2988,11920,2,2
2989,11935,0,0
2990,11935,1,1
2991,11935,2,2
2992,11935,3,4
2993,11950,0,0
2994,11950,1,1
2995,11950,2,2
2996,11950,3,3
2997,11965,0,0
2998,11965,1,1
2999,11965,2,2
3000,11980,0,1
3001,11980,1,0
3002,11980,2,2
3003,11980,3,3
3004,11995,0,0
3005,12010,0,0
3006,12010,1,1
3007,12010,2,2
3008,12010,3,3
3009,12025,0,2
3010,12025,1,0
3011,12025,2,1
3012,12025,3,3
3013,12025,4,4
3014,12040,0,0
3015,12040,1,1
3016,12040,2,2
3017,12055,0,0
3018,12055,1,1
3019,12055,2,2
3020,12055,3,3
3021,12070,0,2
3022,12070,1,0
3023,12070,2,1
3024,12070,3,3
3025,12085,0,0
3026,12085,1,1
3027,12100,0,0
3028,12100,1,1
3029,12100,2,2
3030,12100,3,3
3031,12100,4,4
3032,12115,0,0
3033,12115,1,1
3034,12115,2,2
3035,12115,3,3
3036,12130,0,0
3037,12130,1,1
3038,12130,2,2
3039,12130,3,3
3040,12145,0,0
3041,12145,1,1
3042,12145,2,2
3043,12145,3,3
3044,12145,4,4
3045,12160,0,0
3046,12160,1,1
3047,12160,2,2
3048,12160,3,3
3049,12160,4,4
3050,12175,0,0
3051,12175,1,1
3052,12175,2,2
3053,12190,0,0
3054,12190,1,2
3055,12190,2,1
3056,12190,3,3
3057,12205,0,0
3058,12205,1,1
3059,12205,2,2
3060,12220,0,0
3061,12220,1,1
3062,12220,2,2
3063,12235,0,0
3064,12235,1,1
3065,12235,2,2
3066,12250,0,0
3067,12250,1,1
3068,12250,2,2
3069,12250,3,3
3070,12250,4,4
3071,12265,0,0
3072,12265,1,1
3073,12265,2,2
3074,12265,3,4
3075,12265,4,3
3076,12280,0,0
3077,12295,0,1
3078,12295,1,0
3079,12295,2,2
3080,12295,3,4
3081,12310,0,0
3082,12310,1,1
3083,12310,2,2
3084,12325,0,0
3085,12325,1,1
3086,12325,2,2
3087,12340,0,2
3088,12340,1,1
3089,12340,2,0
3090,12340,3,3
3091,12355,0,0
3092,12355,1,1
3093,12355,2,2
3094,12355,3,3
3095,12355,4,4
3096,12370,0,0
3097,12370,1,1
3098,12370,2,2
3099,12370,3,3
3100,12370,4,4
3101,12385,0,0
3102,12385,1,1
3103,12400,0,0
3104,12400,1,1
3105,12400,2,2
3106,12400,3,3
3107,12415,0,0
3108,12415,1,1
3109,12415,2,2
3110,12415,3,3
3111,12430,0,0
3112,12430,1,1
3113,12430,2,2
3114,12430,3,3
3115,12445,0,0
3116,12445,1,1
3117,12445,2,2
3118,12445,3,3
3119,12445,4,4
3120,12460,0,0
3121,12460,1,1
3122,12475,0,0
3123,12475,1,3
3124,12490,0,0
3125,12490,1,1
3126,12490,2,2
3127,12490,3,3
3128,12490,4,4
3129,12505,0,0
3130,12505,1,1
3131,12505,2,2
3132,12505,3,3
3133,12505,4,4
3134,12520,0,0
3135,12520,1,1
3136,12520,2,2
3137,12535,0,0
3138,12535,1,1
3139,12535,2,2
3140,12550,0,0
3141,12550,1,1
3142,12550,2,2
3143,12550,3,3
3144,12550,4,4
3145,12565,0,0
3146,12565,1,1
3147,12580,0,0
3148,12580,1,1
3149,12595,0,0
3150,12595,1,2
3151,12595,2,1
3152,12595,3,3
3153,12595,4,4
3154,12610,0,0
3155,12610,1,1
3156,12610,2,2
3157,12625,0,0
3158,12625,1,2
3159,12625,2,1
3160,12625,3,3
3161,12640,0,0
3162,12640,1,1
3163,12640,2,2
3164,12655,0,0
3165,12670,0,0
3166,12670,1,1
3167,12670,2,2
3168,12685,0,0
3169,12685,1,1
3170,12685,2,3
3171,12685,3,2
3172,12685,4,4
3173,12700,0,0
3174,12700,1,1
3175,12700,2,2
3176,12715,0,0
3177,12715,1,1
3178,12715,2,2
3179,12715,3,3
3180,12715,4,4
3181,12730,0,0
3182,12730,1,1
3183,12730,2,2
3184,12745,0,0
3185,12745,1,1
3186,12760,0,0
3187,12760,1,1
3188,12760,2,3
3189,12760,3,2
3190,12775,0,0
3191,12775,1,1
3192,12775,2,2
3193,12790,0,0
3194,12790,1,1
3195,12790,2,2
3196,12790,3,3
3197,12805,0,0
3198,12805,1,1
3199,12805,2,2
3200,12805,3,4
3201,12820,0,0
3202,12820,1,1
3203,12820,2,2
3204,12820,3,3
3205,12835,0,0
3206,12835,1,1
3207,12835,2,2
3208,12850,0,0
3209,12850,1,1
3210,12850,2,2
3211,12850,3,3
3212,12865,0,1
3213,12865,1,0
3214,12865,2,2
3215,12865,3,3
3216,12865,4,4
3217,12880,0,0
3218,12880,1,1
3219,12880,2,2
3220,12880,3,3
3221,12895,0,0
3222,12895,1,1
3223,12910,0,0
3224,12910,1,1
3225,12910,2,2
3226,12925,0,1
3227,12925,1,0
3228,12925,2,2
3229,12940,0,0
3230,12940,1,1
3231,12940,2,2
3232,12955,0,0
3233,12955,1,1
3234,12955,2,2
3235,12955,3,3
3236,12970,0,0
3237,12970,1,1
3238,12970,2,2
3239,12970,3,3
3240,12970,4,4
3241,12985,0,0
3242,12985,1,1
3243,12985,2,2
3244,12985,3,4
3245,13000,0,0
3246,13000,1,1
3247,13000,2,2
3248,13000,3,4
3249,13015,0,0
3250,13015,1,1
3251,13015,2,2
3252,13015,3,3
3253,13015,4,4
3254,13030,0,0
3255,13030,1,1
3256,13030,2,2
3257,13030,3,3
3258,13045,0,0
3259,13045,1,1
3260,13045,2,2
3261,13060,0,0
3262,13060,1,1
3263,13060,2,2
3264,13060,3,3
3265,13060,4,4
3266,13075,0,0
3267,13075,1,2
3268,13090,0,0
3269,13090,1,1
3270,13090,2,2
3271,13090,3,4
3272,13105,0,0
3273,13105,1,1
3274,13105,2,2
3275,13120,0,0
3276,13120,1,1
3277,13135,0,0
3278,13135,1,1
3279,13135,2,2
3280,13150,0,0
3281,13150,1,1
3282,13150,2,2
3283,13150,3,4
3284,13165,0,0
3285,13165,1,1
3286,13180,0,0
3287,13180,1,1
3288,13180,2,2
3289,13180,3,3
3290,13180,4,4
3291,13195,0,1
3292,13195,1,0
3293,13195,2,2
3294,13195,3,3
3295,13210,0,0
3296,13210,1,1
3297,13210,2,2
3298,13210,3,3
3299,13225,0,1
3300,13225,1,0
3301,13225,2,2
3302,13225,3,3
3303,13240,0,0
3304,13240,1,1
3305,13240,2,2
3306,13240,3,3
3307,13255,0,0
3308,13255,1,1
3309,13255,2,2
3310,13270,0,0
3311,13270,1,1
3312,13270,2,2
3313,13270,3,3
3314,13270,4,4
3315,13285,0,1
3316,13285,1,0
3317,13285,2,2
3318,13285,3,3
3319,13300,0,0
3320,13300,1,1
3321,13300,2,2
3322,13300,3,3
3323,13300,4,4
3324,13315,0,0
3325,13330,0,0
3326,13330,1,1
3327,13330,2,2
3328,13345,0,0
3329,13345,1,1
3330,13345,2,2
3331,13345,3,3
3332,13360,0,1
3333,13360,1,0
3334,13360,2,2
3335,13360,3,3
3336,13375,0,0
3337,13375,1,2
3338,13375,2,1
3339,13375,3,3
3340,13375,4,4
3341,13390,0,1
3342,13390,1,2
3343,13390,2,0
3344,13390,3,3
3345,13390,4,4
3346,13405,0,0
3347,13405,1,1
3348,13405,2,2
3349,13405,3,3
3350,13420,0,0
3351,13420,1,1
3352,13420,2,2
3353,13420,3,3
3354,13420,4,4
3355,13435,0,0
3356,13435,1,1
3357,13435,2,2
3358,13435,3,3
3359,13450,0,0
3360,13450,1,2
3361,13450,2,1
3362,13450,3,3
3363,13465,0,0
3364,13465,1,1
3365,13465,2,2
3366,13465,3,3
3367,13480,0,0
3368,13480,1,1
3369,13480,2,2
3370,13495,0,1
3371,13495,1,0
3372,13495,2,2
3373,13495,3,3
3374,13495,4,4
3375,13510,0,0
3376,13510,1,1
3377,13510,2,2
3378,13510,3,3
3379,13510,4,4
3380,13525,0,0
3381,13525,1,2
3382,13525,2,1
3383,13540,0,0
3384,13540,1,1
3385,13540,2,2
3386,13540,3,3
3387,13540,4,4
3388,13555,0,0
3389,13555,1,1
3390,13555,2,2
3391,13570,0,0
3392,13570,1,1
3393,13585,0,0
3394,13585,1,1
3395,13585,2,2
3396,13585,3,4
3397,13585,4,3
3398,13600,0,0
3399,13600,1,1
3400,13600,2,2
3401,13600,3,3
3402,13600,4,4
3403,13615,0,0
3404,13615,1,1
3405,13615,2,2
3406,13615,3,3
3407,13630,0,0
3408,13630,1,1
3409,13630,2,2
3410,13630,3,3
3411,13645,0,0
3412,13645,1,1
3413,13645,2,2
3414,13645,3,3
3415,13660,0,0
3416,13660,1,1
3417,13660,2,2
3418,13660,3,3
3419,13660,4,4
3420,13675,0,0
3421,13675,1,1
3422,13675,2,2
3423,13675,3,3
3424,13690,0,0
3425,13690,1,1
3426,13690,2,2
3427,13690,3,3
3428,13705,0,0
3429,13705,1,1
3430,13720,0,0
3431,13720,1,1
3432,13720,2,2
3433,13735,0,0
3434,13735,1,1
3435,13735,2,2
3436,13735,3,3
3437,13735,4,4
3438,13750,0,0
3439,13750,1,2
3440,13750,2,1
3441,13750,3,3
3442,13765,0,0
3443,13765,1,1
3444,13765,2,2
3445,13765,3,3
3446,13780,0,1
3447,13780,1,2
3448,13780,2,0
3449,13795,0,0
3450,13795,1,1
3451,13795,2,2
3452,13795,3,3
3453,13810,0,0
3454,13810,1,1
3455,13810,2,2
3456,13810,3,4
3457,13825,0,0
3458,13825,1,1
3459,13825,2,2
3460,13825,3,3
3461,13825,4,4
3462,13840,0,0
3463,13840,1,1
3464,13840,2,2
3465,13840,3,4
3466,13855,0,0
3467,13855,1,1
3468,13870,0,1
3469,13870,1,0
3470,13870,2,2
3471,13870,3,3
3472,13870,4,4
3473,13885,0,0
3474,13885,1,1
3475,13885,2,2
3476,13885,3,3
3477,13900,0,0
3478,13900,1,1
3479,13900,2,2
3480,13900,3,3
3481,13915,0,0
3482,13915,1,1
3483,13915,2,2
3484,13915,3,3
3485,13915,4,4
3486,13930,0,1
3487,13930,1,0
3488,13930,2,2
3489,13930,3,3
3490,13945,0,0
3491,13945,1,1
3492,13960,0,0
3493,13960,1,1
3494,13960,2,2
3495,13960,3,3
3496,13975,0,0
3497,13975,1,2
3498,13975,2,1
3499,13975,3,3
3500,13990,0,0
3501,13990,1,1
3502,13990,2,2
3503,13990,3,3
3504,14005,0,0
3505,14005,1,1
3506,14005,2,2
3507,14005,3,3
3508,14020,0,0
3509,14020,1,1
3510,14020,2,2
3511,14020,3,3
3512,14035,0,0
3513,14035,1,1
3514,14035,2,2
3515,14035,3,3
3516,14035,4,4
3517,14050,0,1
3518,14050,1,0
3519,14050,2,2
3520,14065,0,0
3521,14065,1,1
3522,14065,2,2
3523,14065,3,3
3524,14080,0,0
3525,14080,1,2
3526,14080,2,1
3527,14080,3,3
3528,14080,4,4
3529,14095,0,0
3530,14095,1,1
3531,14095,2,2
3532,14095,3,3
3533,14110,0,0
3534,14110,1,1
3535,14110,2,2
3536,14125,0,0
3537,14125,1,1
3538,14125,2,2
3539,14125,3,3
3540,14140,0,0
3541,14140,1,1
3542,14140,2,2
3543,14140,3,3
3544,14140,4,4
3545,14155,0,0
3546,14155,1,1
3547,14155,2,2
3548,14155,3,3
3549,14155,4,4
3550,14170,0,0
3551,14170,1,1
3552,14185,0,1
3553,14185,1,0
3554,14185,2,2
3555,14200,0,0
3556,14200,1,2
3557,14200,2,1
3558,14200,3,3
3559,14200,4,4
3560,14215,0,1
3561,14215,1,0
3562,14215,2,2
3563,14215,3,3
3564,14230,0,0
3565,14230,1,1
3566,14230,2,2
3567,14230,3,4
3568,14245,0,0
3569,14245,1,1
3570,14260,0,0
3571,14260,1,1
3572,14260,2,2
3573,14260,3,4
3574,14275,0,0
3575,14275,1,1
3576,14275,2,2
3577,14275,3,3
3578,14275,4,4
3579,14290,0,0
3580,14290,1,1
3581,14290,2,2
3582,14290,3,3
3583,14305,0,1
3584,14305,1,0
3585,14305,2,2
3586,14305,3,3
3587,14305,4,4
3588,14320,0,0
3589,14320,1,1
3590,14320,2,2
3591,14320,3,3
3592,14320,4,4
3593,14335,0,0
3594,14335,1,1
3595,14335,2,2
3596,14335,3,3
3597,14350,0,0
3598,14365,0,0
3599,14365,1,1
3600,14365,2,2
3601,14365,3,3
3602,14365,4,4
3603,14380,0,0
3604,14380,1,1
3605,14380,2,2
3606,14380,3,3
3607,14395,0,0
3608,14395,1,1
3609,14395,2,2
3610,14410,0,1
3611,14410,1,0
3612,14410,2,2
3613,14425,0,0
3614,14425,1,1
3615,14425,2,2
3616,14425,3,3
3617,14440,0,0
3618,14440,1,1
3619,14440,2,2
3620,14440,3,3
3621,14455,0,0
3622,14470,0,0
3623,14470,1,1
3624,14470,2,2
3625,14485,0,0
3626,14485,1,1
3627,14485,2,2
3628,14485,3,3
3629,14500,0,0
3630,14500,1,1
3631,14500,2,2
3632,14500,3,3
3633,14515,0,0
3634,14515,1,1
3635,14515,2,2
3636,14515,3,3
3637,14515,4,4
3638,14530,0,0
3639,14530,1,1
3640,14530,2,2
3641,14530,3,3
3642,14545,0,0
3643,14545,1,1
3644,14545,2,2
3645,14560,0,0
3646,14560,1,1
3647,14560,2,2
3648,14575,0,0
3649,14575,1,1
3650,14575,2,2
3651,14575,3,3
3652,14575,4,4
3653,14590,0,0
3654,14590,1,1
3655,14590,2,2
3656,14590,3,3
3657,14605,0,0
3658,14605,1,1
3659,14605,2,2
3660,14605,3,3
3661,14620,0,0
3662,14620,1,2
3663,14620,2,1
3664,14620,3,3
3665,14620,4,4
3666,14635,0,0
3667,14635,1,1
3668,14635,2,2
3669,14635,3,3
3670,14650,0,0
3671,14650,1,1
3672,14665,0,0
3673,14665,1,1
3674,14665,2,2
3675,14665,3,3
3676,14680,0,0
3677,14680,1,1
3678,14695,0,0
3679,14695,1,1
3680,14695,2,2
3681,14710,0,0
3682,14710,1,1
3683,14710,2,2
3684,14710,3,3
3685,14725,0,0
3686,14725,1,1
3687,14725,2,2
3688,14725,3,3
3689,14725,4,4
3690,14740,0,0
3691,14740,1,1
3692,14740,2,2
3693,14755,0,0
3694,14755,1,1
3695,14755,2,2
3696,14755,3,3
3697,14770,0,0
3698,14770,1,1
3699,14770,2,2
3700,14770,3,3
3701,14785,0,0
3702,14785,1,2
3703,14785,2,1
3704,14800,0,0
3705,14800,1,1
3706,14800,2,2
3707,14800,3,3
3708,14815,0,0
3709,14815,1,1
3710,14815,2,2
3711,14815,3,3
3712,14830,0,0
3713,14830,1,1
3714,14830,2,2
3715,14830,3,3
3716,14830,4,4
3717,14845,0,0
3718,14845,1,1
3719,14845,2,2
3720,14845,3,3
3721,14860,0,0
3722,14860,1,1
3723,14860,2,2
3724,14860,3,3
3725,14875,0,0
3726,14875,1,1
3727,14875,2,2
3728,14875,3,3
3729,14875,4,4
3730,14890,0,0
3731,14890,1,1
3732,14890,2,2
3733,14890,3,4
3734,14890,4,3
3735,14905,0,0
3736,14905,1,1
3737,14905,2,2
3738,14905,3,3
3739,14920,0,0
3740,14920,1,1
3741,14920,2,2
3742,14935,0,0
3743,14935,1,1
3744,14935,2,2
3745,14935,3,3
3746,14950,0,0
3747,14950,1,1
3748,14950,2,2
3749,14950,3,3
3750,14965,0,0
3751,14965,1,1
3752,14965,2,2
3753,14965,3,3
3754,14980,0,0
3755,14980,1,1
3756,14980,2,2
3757,14980,3,3
3758,14995,0,0
3759,14995,1,1
3760,14995,2,3
3761,14995,3,2
3762,15010,0,0
3763,15010,1,1
3764,15010,2,2
3765,15025,0,0
3766,15025,1,1
3767,15025,2,2
3768,15025,3,3
3769,15040,0,0
3770,15040,1,1
3771,15040,2,2
3772,15040,3,3
3773,15040,4,4
3774,15055,0,0
3775,15055,1,1
3776,15055,2,2
3777,15055,3,3
3778,15055,4,4
3779,15070,0,1
3780,15070,1,2
3781,15070,2,0
3782,15070,3,3
3783,15070,4,4
3784,15085,0,0
3785,15085,1,1
3786,15085,2,2
3787,15100,0,0
3788,15100,1,1
3789,15100,2,2
3790,15100,3,3
3791,15100,4,4
3792,15115,0,0
3793,15115,1,1
3794,15115,2,2
3795,15130,0,0
3796,15130,1,1
3797,15130,2,2
3798,15130,3,3
3799,15130,4,4
3800,15145,0,0
3801,15145,1,1
3802,15145,2,2
3803,15160,0,0
3804,15160,1,1
3805,15160,2,2
3806,15175,0,0
3807,15175,1,1
3808,15175,2,2
3809,15175,3,3
3810,15190,0,0
3811,15190,1,1
3812,15190,2,2
3813,15205,0,0
3814,15205,1,1
3815,15205,2,2
3816,15205,3,3
3817,15205,4,4
3818,15220,0,0
3819,15220,1,1
3820,15220,2,2
3821,15220,3,3
3822,15235,0,0
3823,15250,0,0
3824,15250,1,1
3825,15250,2,2
3826,15250,3,4
3827,15265,0,0
3828,15265,1,1
3829,15265,2,2
3830,15280,0,0
3831,15280,1,1
3832,15280,2,2
3833,15280,3,3
3834,15280,4,4
3835,15295,0,0
3836,15295,1,1
3837,15295,2,2
3838,15295,3,3
3839,15310,0,0
3840,15325,0,0
3841,15325,1,1
3842,15325,2,2
3843,15325,3,4
3844,15340,0,0
3845,15340,1,1
3846,15340,2,2
3847,15355,0,0
3848,15355,1,1
3849,15355,2,2
3850,15370,0,0
3851,15370,1,1
3852,15370,2,2
3853,15370,3,3
3854,15385,0,0
3855,15400,0,0
3856,15400,1,1
3857,15400,2,2
3858,15400,3,3
3859,15415,0,0
3860,15415,1,2
3861,15415,2,1
3862,15415,3,3
3863,15430,0,0
3864,15430,1,1
3865,15430,2,2
3866,15430,3,3
3867,15430,4,4
3868,15445,0,0
3869,15445,1,1
3870,15445,2,2
3871,15445,3,3
3872,15445,4,4
3873,15460,0,0
3874,15460,1,1
3875,15460,2,2
3876,15475,0,0
3877,15475,1,1
3878,15475,2,2
3879,15475,3,3
3880,15475,4,4
3881,15490,0,0
3882,15490,1,1
3883,15490,2,2
3884,15505,0,0
3885,15505,1,1
3886,15505,2,2
3887,15505,3,4
3888,15505,4,3
3889,15520,0,0
3890,15520,1,1
3891,15520,2,2
3892,15535,0,0
3893,15535,1,1
3894,15535,2,2
3895,15535,3,3
3896,15550,0,0
3897,15550,1,1
3898,15550,2,3
3899,15565,0,0
3900,15565,1,1
3901,15565,2,2
3902,15565,3,3
3903,15580,0,0
3904,15580,1,1
3905,15580,2,2
3906,15580,3,3
3907,15580,4,4
3908,15595,0,0
3909,15595,1,1
3910,15595,2,2
3911,15610,0,0
3912,15610,1,1
3913,15610,2,3
3914,15610,3,2
3915,15610,4,4
3916,15625,0,0
3917,15625,1,1
3918,15625,2,2
3919,15625,3,3
3920,15640,0,0
3921,15655,0,0
3922,15670,0,0
3923,15670,1,1
3924,15670,2,2
3925,15670,3,3
3926,15670,4,4
3927,15685,0,0
3928,15685,1,2
3929,15685,2,1
3930,15685,3,3
3931,15700,0,0
3932,15700,1,1
3933,15700,2,2
3934,15700,3,3
3935,15715,0,0
3936,15715,1,1
3937,15715,2,2
3938,15730,0,0
3939,15730,1,1
3940,15730,2,2
3941,15730,3,3
3942,15745,0,1
3943,15745,1,0
3944,15745,2,2
3945,15745,3,4
3946,15760,0,1
3947,15760,1,2
3948,15760,2,0
3949,15760,3,3
3950,15760,4,4
3951,15775,0,0
3952,15775,1,1
3953,15775,2,2
3954,15775,3,4
3955,15790,0,0
3956,15790,1,1
3957,15805,0,0
3958,15805,1,1
3959,15805,2,2
3960,15820,0,0
3961,15820,1,1
3962,15820,2,2
3963,15820,3,3
3964,15820,4,4
3965,15835,0,0
3966,15835,1,1
3967,15835,2,2
3968,15835,3,3
3969,15850,0,0
3970,15850,1,1
3971,15850,2,2
3972,15850,3,3
3973,15865,0,0
3974,15865,1,1
3975,15865,2,2
3976,15880,0,1
3977,15880,1,0
3978,15880,2,2
3979,15880,3,3
3980,15880,4,4
3981,15895,0,0
3982,15895,1,1
3983,15895,2,2
3984,15895,3,3
3985,15910,0,0
3986,15910,1,1
3987,15910,2,2
3988,15910,3,3
3989,15910,4,4
3990,15925,0,0
3991,15925,1,1
3992,15925,2,2
3993,15925,3,3
3994,15940,0,0
3995,15940,1,1
3996,15940,2,2
3997,15955,0,0
3998,15955,1,1
3999,15955,2,2
4000,15955,3,3
4001,15955,4,4
4002,15970,0,0
4003,15970,1,1
4004,15970,2,2
4005,15970,3,3
4006,15970,4,4
4007,15985,0,0
4008,15985,1,1
4009,15985,2,2
4010,16000,0,0
4011,16000,1,1
4012,16015,0,0
4013,16015,1,1
4014,16015,2,2
4015,16030,0,0
4016,16030,1,1
4017,16030,2,2
4018,16030,3,3
4019,16030,4,4
4020,16045,0,0
4021,16045,1,1
4022,16045,2,2
4023,16060,0,0
4024,16060,1,1
4025,16060,2,2
4026,16075,0,0
4027,16075,1,1
4028,16075,2,2
4029,16090,0,0
4030,16090,1,1
4031,16090,2,2
4032,16090,3,3
4033,16090,4,4
4034,16105,0,0
4035,16105,1,1
4036,16105,2,2
4037,16105,3,4
4038,16120,0,0
4039,16120,1,1
4040,16135,0,0
4041,16135,1,1
4042,16135,2,2
4043,16135,3,3
4044,16135,4,4
4045,16150,0,0
4046,16150,1,1
4047,16150,2,2
4048,16165,0,0
4049,16165,1,1
4050,16165,2,3
4051,16165,3,4
4052,16180,0,1
4053,16180,1,0
4054,16180,2,2
4055,16180,3,3
4056,16180,4,4
4057,16195,0,0
4058,16195,1,1
4059,16195,2,2
4060,16195,3,3
4061,16210,0,0
4062,16210,1,1
4063,16210,2,2
4064,16210,3,3
4065,16210,4,4
4066,16225,0,0
4067,16225,1,1
4068,16225,2,2
4069,16225,3,3
4070,16240,0,0
4071,16240,1,1
4072,16240,2,2
4073,16240,3,3
4074,16255,0,0
4075,16255,1,1
4076,16255,2,2
4077,16255,3,3
4078,16270,0,0
4079,16270,1,1
4080,16270,2,2
4081,16270,3,3
4082,16270,4,4
4083,16285,0,0
4084,16285,1,1
4085,16285,2,2
4086,16285,3,4
4087,16300,0,0
4088,16315,0,0
4089,16315,1,1
4090,16315,2,2
4091,16315,3,3
4092,16315,4,4
4093,16330,0,0
4094,16330,1,1
4095,16330,2,2
4096,16330,3,3
4097,16345,0,0
4098,16345,1,1
4099,16360,0,0
4100,16360,1,1
4101,16360,2,2
4102,16360,3,3
4103,16375,0,0
4104,16375,1,1
4105,16375,2,2
4106,16375,3,3
4107,16390,0,0
4108,16390,1,1
4109,16390,2,2
4110,16405,0,0
4111,16405,1,1
4112,16405,2,2
4113,16405,3,3
4114,16405,4,4
4115,16420,0,0
4116,16420,1,1
4117,16420,2,2
4118,16420,3,3
4119,16435,0,1
4120,16435,1,0
4121,16435,2,2
4122,16435,3,3
4123,16450,0,0
4124,16450,1,2
4125,16450,2,1
4126,16450,3,3
4127,16465,0,0
4128,16465,1,1
4129,16465,2,2
4130,16480,0,0
4131,16480,1,1
4132,16480,2,2
4133,16480,3,3
4134,16480,4,4
4135,16495,0,0
4136,16495,1,1
4137,16495,2,2
4138,16495,3,3
4139,16510,0,0
4140,16510,1,1
4141,16510,2,2
4142,16510,3,3
4143,16525,0,0
4144,16525,1,1
4145,16525,2,2
4146,16525,3,3
4147,16540,0,0
4148,16540,1,1
4149,16540,2,2
4150,16555,0,0
4151,16555,1,1
4152,16570,0,0
4153,16570,1,1
4154,16570,2,2
4155,16585,0,0
4156,16585,1,1
4157,16585,2,2
4158,16585,3,3
4159,16600,0,0
4160,16600,1,2
4161,16600,2,1
4162,16600,3,3
4163,16600,4,4
4164,16615,0,0
4165,16615,1,1
4166,16615,2,2
4167,16630,0,0
4168,16630,1,1
4169,16645,0,0
4170,16645,1,1
4171,16645,2,2
4172,16660,0,1
4173,16660,1,0
4174,16660,2,2
4175,16660,3,3
4176,16675,0,0
4177,16675,1,1
4178,16675,2,2
4179,16675,3,4
4180,16675,4,3
4181,16690,0,0
4182,16690,1,1
4183,16690,2,2
4184,16690,3,3
4185,16705,0,0
4186,16720,0,0
4187,16720,1,2
4188,16720,2,1
4189,16720,3,3
4190,16720,4,4
4191,16735,0,0
4192,16735,1,1
4193,16735,2,2
4194,16750,0,1
4195,16750,1,0
4196,16750,2,2
4197,16750,3,3
4198,16765,0,0
4199,16765,1,1
4200,16765,2,2
4201,16780,0,0
4202,16780,1,1
4203,16780,2,2
4204,16795,0,0
4205,16795,1,1
4206,16795,2,2
4207,16795,3,3
4208,16810,0,0
4209,16810,1,1
4210,16810,2,2
4211,16825,0,0
4212,16840,0,0
4213,16840,1,1
4214,16840,2,2
4215,16840,3,3
4216,16855,0,0
4217,16870,0,0
4218,16870,1,1
4219,16870,2,2
4220,16885,0,0
4221,16900,0,0
4222,16900,1,1
4223,16900,2,2
4224,16900,3,3
4225,16900,4,4
4226,16915,0,0
4227,16915,1,1
4228,16915,2,2
4229,16915,3,4
4230,16930,0,1
4231,16930,1,0
4232,16930,2,2
4233,16930,3,3
4234,16930,4,4
4235,16945,0,0
4236,16945,1,2
4237,16945,2,1
4238,16960,0,1
4239,16960,1,0
4240,16960,2,2
4241,16960,3,3
4242,16960,4,4
4243,16975,0,0
4244,16975,1,1
4245,16975,2,2
4246,16975,3,3
4247,16975,4,4
4248,16990,0,0
4249,16990,1,1
4250,16990,2,2
4251,17005,0,0
4252,17005,1,1
4253,17005,2,2
4254,17020,0,0
4255,17020,1,1
4256,17035,0,0
4257,17035,1,1
4258,17035,2,4
4259,17050,0,0
4260,17050,1,1
4261,17050,2,2
4262,17065,0,0
4263,17065,1,1
4264,17065,2,2
4265,17065,3,4
4266,17065,4,3
4267,17080,0,0
4268,17080,1,1
4269,17080,2,2
4270,17095,0,0
4271,17110,0,0
4272,17110,1,1
4273,17110,2,2
4274,17125,0,0
4275,17125,1,1
4276,17125,2,2
4277,17125,3,3
4278,17140,0,0
4279,17140,1,1
4280,17140,2,2
4281,17140,3,3
4282,17140,4,4
4283,17155,0,0
4284,17155,1,1
4285,17155,2,2
4286,17155,3,4
4287,17155,4,3
4288,17170,0,2
4289,17170,1,1
4290,17170,2,0
4291,17185,0,0
4292,17185,1,2
4293,17185,2,1
4294,17185,3,4
4295,17200,0,0
4296,17200,1,1
4297,17200,2,2
4298,17200,3,3
4299,17200,4,4
4300,17215,0,0
4301,17215,1,1
4302,17215,2,2
4303,17215,3,3
4304,17230,0,0
4305,17230,1,1
4306,17230,2,2
4307,17245,0,0
4308,17245,1,1
4309,17245,2,2
4310,17260,0,0
4311,17260,1,1
4312,17260,2,2
4313,17260,3,3
4314,17275,0,0
4315,17275,1,1
4316,17275,2,2
